Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_6_150,VDD,Metal1,95.8080,42.4280,4.999801
FILLER_6_134,VDD,Metal1,82.3200,43.1200,4.999826
FILLER_6_130,VDD,Metal1,81.0200,42.6875,4.999826
FILLER_6_122,VDD,Metal1,77.7865,42.5430,4.999827
FILLER_6_97,VDD,Metal1,63.7865,42.5430,4.999827
FILLER_6_81,VDD,Metal1,52.3600,43.1200,4.999830
FILLER_6_77,VDD,Metal1,51.3400,42.6875,4.999831
FILLER_6_69,VDD,Metal1,48.1065,42.5430,4.999831
FILLER_6_37,VDD,Metal1,37.0755,42.3510,4.999838
FILLER_6_34,VDD,Metal1,26.0400,43.1200,4.999838
FILLER_6_2,VDD,Metal1,17.4755,42.3510,4.999838
FILLER_5_212,VDD,Metal1,126.9400,35.7125,4.999698
FILLER_5_195,VDD,Metal1,116.2000,35.2800,4.999698
FILLER_5_193,VDD,Metal1,115.3600,35.2800,4.999698
FILLER_5_189,VDD,Metal1,114.0600,35.7125,4.999698
FILLER_5_157,VDD,Metal1,104.2755,36.0485,4.999699
FILLER_5_133,VDD,Metal1,81.4800,35.2800,4.999699
