Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_13_10,VSS,Metal1,12.8800,70.5600,0.000111
FILLER_13_2,VSS,Metal1,9.5730,70.0980,0.000111
FILLER_12_231,VSS,Metal1,136.3600,62.7200,0.000482
FILLER_12_229,VSS,Metal1,135.5200,62.7200,0.000482
FILLER_12_225,VSS,Metal1,133.4600,63.0685,0.000482
FILLER_12_209,VSS,Metal1,127.6320,63.2680,0.000482
FILLER_12_177,VSS,Metal1,114.1240,63.3175,0.000482
FILLER_12_174,VSS,Metal1,104.4400,62.7200,0.000482
FILLER_12_170,VSS,Metal1,102.6600,63.0685,0.000482
FILLER_12_162,VSS,Metal1,99.1730,63.1815,0.000481
FILLER_12_125,VSS,Metal1,77.0000,62.7200,0.000458
FILLER_12_123,VSS,Metal1,76.1600,62.7200,0.000458
FILLER_12_107,VSS,Metal1,70.5120,63.2680,0.000457
FILLER_12_61,VSS,Metal1,41.6200,63.0685,0.000421
FILLER_12_53,VSS,Metal1,38.1330,63.1815,0.000421
FILLER_12_37,VSS,Metal1,31.3120,63.2680,0.000421
FILLER_12_34,VSS,Metal1,26.0400,62.7200,0.000420
FILLER_12_30,VSS,Metal1,24.2600,63.0685,0.000420
FILLER_11_212,VSS,Metal1,126.1800,62.3710,0.000482
FILLER_11_195,VSS,Metal1,116.6600,62.3710,0.000482
FILLER_11_163,VSS,Metal1,106.2840,62.1220,0.000482
FILLER_11_142,VSS,Metal1,87.9730,62.2580,0.000481
FILLER_11_136,VSS,Metal1,83.6200,62.3710,0.000481
FILLER_11_128,VSS,Metal1,80.1330,62.2580,0.000481
FILLER_11_76,VSS,Metal1,49.8400,62.7200,0.000457
FILLER_11_72,VSS,Metal1,47.7800,62.3710,0.000455
FILLER_11_69,VSS,Metal1,45.6400,62.7200,0.000444
FILLER_11_65,VSS,Metal1,43.8600,62.3710,0.000444
FILLER_11_49,VSS,Metal1,38.0320,62.1720,0.000421
FILLER_11_14,VSS,Metal1,14.8400,62.7200,0.000420
FILLER_11_10,VSS,Metal1,13.0600,62.3710,0.000420
FILLER_11_2,VSS,Metal1,9.5730,62.2580,0.000420
FILLER_10_189,VSS,Metal1,113.1200,54.8800,0.000390
FILLER_10_185,VSS,Metal1,111.0600,55.2285,0.000390
FILLER_10_177,VSS,Metal1,107.5730,55.3415,0.000390
FILLER_10_173,VSS,Metal1,104.1600,54.8800,0.000390
FILLER_10_107,VSS,Metal1,70.5120,55.4280,0.000359
