Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_17_130,VSS,Metal1,81.2530,85.7780,0.000613
FILLER_17_116,VSS,Metal1,72.2400,86.2400,0.000613
FILLER_17_112,VSS,Metal1,70.1800,85.8910,0.000599
FILLER_17_104,VSS,Metal1,66.6930,85.7780,0.000563
FILLER_17_72,VSS,Metal1,55.3240,85.6420,0.000536
FILLER_17_69,VSS,Metal1,45.6400,86.2400,0.000533
FILLER_17_61,VSS,Metal1,42.6130,85.7780,0.000533
FILLER_17_45,VSS,Metal1,35.7920,85.6920,0.000533
FILLER_17_32,VSS,Metal1,25.2000,86.2400,0.000512
FILLER_17_28,VSS,Metal1,23.1400,85.8910,0.000512
FILLER_16_247,VSS,Metal1,145.7800,78.7485,0.000294
FILLER_16_207,VSS,Metal1,123.2000,78.4000,0.000291
FILLER_16_199,VSS,Metal1,119.8930,78.8615,0.000291
FILLER_16_181,VSS,Metal1,108.3600,78.4000,0.000289
FILLER_16_177,VSS,Metal1,106.5800,78.7485,0.000285
FILLER_16_174,VSS,Metal1,104.4400,78.4000,0.000279
FILLER_16_170,VSS,Metal1,102.6600,78.7485,0.000278
FILLER_16_162,VSS,Metal1,99.1730,78.8615,0.000278
FILLER_16_150,VSS,Metal1,91.4600,78.7485,0.000278
FILLER_16_142,VSS,Metal1,87.9730,78.8615,0.000278
FILLER_16_126,VSS,Metal1,81.1520,78.9480,0.000270
FILLER_16_109,VSS,Metal1,68.0400,78.4000,0.000264
FILLER_16_107,VSS,Metal1,67.2000,78.4000,0.000257
FILLER_16_104,VSS,Metal1,65.2400,78.4000,0.000251
FILLER_16_92,VSS,Metal1,58.8000,78.4000,0.000248
FILLER_16_88,VSS,Metal1,56.7400,78.7485,0.000240
FILLER_16_60,VSS,Metal1,40.6000,78.4000,0.000205
FILLER_16_58,VSS,Metal1,39.7600,78.4000,0.000205
FILLER_16_41,VSS,Metal1,30.2400,78.4000,0.000204
FILLER_16_37,VSS,Metal1,28.1800,78.7485,0.000204
FILLER_16_34,VSS,Metal1,26.0400,78.4000,0.000185
FILLER_16_32,VSS,Metal1,25.2000,78.4000,0.000185
FILLER_16_28,VSS,Metal1,23.1400,78.7485,0.000186
FILLER_15_219,VSS,Metal1,137.6440,77.8020,0.000294
FILLER_15_212,VSS,Metal1,126.0000,78.4000,0.000294
FILLER_15_204,VSS,Metal1,121.2400,78.4000,0.000291
FILLER_15_196,VSS,Metal1,118.2130,77.9380,0.000290
FILLER_15_188,VSS,Metal1,112.7400,78.0510,0.000290
FILLER_15_176,VSS,Metal1,105.8400,78.4000,0.000283
FILLER_15_138,VSS,Metal1,84.5600,78.4000,0.000270
FILLER_15_130,VSS,Metal1,81.2530,77.9380,0.000270
FILLER_15_114,VSS,Metal1,70.8400,78.4000,0.000268
FILLER_15_112,VSS,Metal1,70.0000,78.4000,0.000268
FILLER_15_108,VSS,Metal1,67.9400,78.0510,0.000264
FILLER_15_83,VSS,Metal1,54.9330,77.9380,0.000238
FILLER_15_72,VSS,Metal1,47.6000,78.4000,0.000219
FILLER_15_68,VSS,Metal1,45.3600,78.4000,0.000208
FILLER_15_64,VSS,Metal1,43.3000,78.0510,0.000208
FILLER_15_48,VSS,Metal1,37.4720,77.8520,0.000205
FILLER_15_34,VSS,Metal1,26.3200,78.4000,0.000185
FILLER_15_30,VSS,Metal1,24.2600,78.0510,0.000185
FILLER_14_247,VSS,Metal1,145.7800,70.9085,0.000453
FILLER_14_244,VSS,Metal1,143.6400,70.5600,0.000453
FILLER_14_242,VSS,Metal1,142.8000,70.5600,0.000453
FILLER_14_238,VSS,Metal1,140.7400,70.9085,0.000453
FILLER_14_222,VSS,Metal1,134.9120,71.1080,0.000453
FILLER_14_213,VSS,Metal1,126.2800,70.5600,0.000453
FILLER_14_211,VSS,Metal1,125.4400,70.5600,0.000453
FILLER_14_201,VSS,Metal1,119.5600,70.5600,0.000450
FILLER_14_193,VSS,Metal1,116.5330,71.0215,0.000450
FILLER_14_177,VSS,Metal1,109.7120,71.1080,0.000449
FILLER_14_151,VSS,Metal1,95.1520,71.1080,0.000444
FILLER_14_137,VSS,Metal1,83.7200,70.5600,0.000411
FILLER_14_135,VSS,Metal1,82.8800,70.5600,0.000411
FILLER_14_131,VSS,Metal1,80.8200,70.9085,0.000411
FILLER_14_123,VSS,Metal1,77.3330,71.0215,0.000407
FILLER_14_107,VSS,Metal1,70.5120,71.1080,0.000407
FILLER_14_103,VSS,Metal1,64.9600,70.5600,0.000407
FILLER_14_87,VSS,Metal1,59.3120,71.1080,0.000407
FILLER_14_77,VSS,Metal1,50.4000,70.5600,0.000398
FILLER_14_65,VSS,Metal1,43.4000,70.5600,0.000369
FILLER_14_57,VSS,Metal1,40.3730,71.0215,0.000364
FILLER_14_43,VSS,Metal1,31.0800,70.5600,0.000363
FILLER_14_41,VSS,Metal1,30.2400,70.5600,0.000363
FILLER_14_37,VSS,Metal1,28.1800,70.9085,0.000363
FILLER_14_34,VSS,Metal1,26.0400,70.5600,0.000363
FILLER_14_32,VSS,Metal1,25.2000,70.5600,0.000363
FILLER_14_18,VSS,Metal1,17.3600,70.5600,0.000363
FILLER_13_234,VSS,Metal1,138.0400,70.5600,0.000453
FILLER_13_232,VSS,Metal1,137.2000,70.5600,0.000453
FILLER_13_220,VSS,Metal1,130.6600,70.2110,0.000453
FILLER_13_212,VSS,Metal1,127.1730,70.0980,0.000453
FILLER_13_209,VSS,Metal1,124.0400,70.5600,0.000453
FILLER_13_207,VSS,Metal1,123.2000,70.5600,0.000453
FILLER_13_200,VSS,Metal1,119.2800,70.5600,0.000450
FILLER_13_196,VSS,Metal1,117.2200,70.2110,0.000450
FILLER_13_182,VSS,Metal1,109.2000,70.5600,0.000449
FILLER_13_174,VSS,Metal1,105.8930,70.0980,0.000449
FILLER_13_142,VSS,Metal1,94.5240,69.9620,0.000444
FILLER_13_139,VSS,Metal1,84.8400,70.5600,0.000425
FILLER_13_137,VSS,Metal1,84.0000,70.5600,0.000411
FILLER_13_129,VSS,Metal1,80.6930,70.0980,0.000411
FILLER_13_74,VSS,Metal1,48.4400,70.5600,0.000396
FILLER_13_72,VSS,Metal1,47.6000,70.5600,0.000396
FILLER_13_62,VSS,Metal1,43.1730,70.0980,0.000369
FILLER_13_30,VSS,Metal1,31.8040,69.9620,0.000363
FILLER_12_247,VSS,Metal1,145.7800,63.0685,0.000113
FILLER_12_225,VSS,Metal1,133.4600,63.0685,0.000113
FILLER_12_209,VSS,Metal1,127.6320,63.2680,0.000113
FILLER_12_177,VSS,Metal1,114.1240,63.3175,0.000113
FILLER_12_173,VSS,Metal1,104.1600,62.7200,0.000112
FILLER_12_169,VSS,Metal1,102.1000,63.0685,0.000112
FILLER_12_161,VSS,Metal1,98.6130,63.1815,0.000112
