Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_86_351,VDD,Metal1,212.9155,355.9510,4.499545
FILLER_86_313,VDD,Metal1,182.5600,356.7200,4.499625
FILLER_86_305,VDD,Metal1,180.2665,356.1430,4.499625
FILLER_86_263,VDD,Metal1,156.7465,356.1430,4.499637
FILLER_86_247,VDD,Metal1,150.1280,356.0280,4.499637
FILLER_86_241,VDD,Metal1,143.1800,356.2875,4.499637
FILLER_86_177,VDD,Metal1,124.4750,355.9055,4.499637
FILLER_86_171,VDD,Metal1,103.9800,356.2875,4.499638
FILLER_86_107,VDD,Metal1,85.2750,355.9055,4.499638
FILLER_86_101,VDD,Metal1,64.7800,356.2875,4.499638
FILLER_86_37,VDD,Metal1,46.0750,355.9055,4.499638
FILLER_86_34,VDD,Metal1,26.0400,356.7200,4.499638
FILLER_86_2,VDD,Metal1,17.4755,355.9510,4.499638
FILLER_85_680,VDD,Metal1,388.0800,348.8800,4.499470
FILLER_85_664,VDD,Metal1,383.6480,349.5720,4.499470
FILLER_85_632,VDD,Metal1,370.2755,349.6485,4.499470
FILLER_85_626,VDD,Metal1,358.7800,349.3125,4.499470
FILLER_85_562,VDD,Metal1,340.0750,349.6940,4.499470
FILLER_85_559,VDD,Metal1,320.0400,348.8800,4.499470
FILLER_85_557,VDD,Metal1,319.2000,348.8800,4.499470
FILLER_85_550,VDD,Metal1,315.0000,348.8800,4.499470
FILLER_85_548,VDD,Metal1,314.1600,348.8800,4.499470
FILLER_85_544,VDD,Metal1,312.8600,349.3125,4.499467
FILLER_85_536,VDD,Metal1,309.6265,349.4565,4.499467
FILLER_85_500,VDD,Metal1,287.2800,348.8800,4.499465
FILLER_85_492,VDD,Metal1,284.9865,349.4565,4.499465
FILLER_85_488,VDD,Metal1,280.5600,348.8800,4.499465
FILLER_85_480,VDD,Metal1,278.2665,349.4565,4.499465
FILLER_85_475,VDD,Metal1,273.0000,348.8800,4.499463
FILLER_85_467,VDD,Metal1,270.9865,349.4565,4.499463
FILLER_85_458,VDD,Metal1,263.4800,348.8800,4.499456
FILLER_85_454,VDD,Metal1,262.4600,349.3125,4.499456
FILLER_85_422,VDD,Metal1,252.6755,349.6485,4.499456
FILLER_85_418,VDD,Metal1,241.3600,348.8800,4.499455
FILLER_85_386,VDD,Metal1,232.5155,349.6485,4.499455
FILLER_85_342,VDD,Metal1,200.9865,349.4565,4.499456
FILLER_85_325,VDD,Metal1,189.2800,348.8800,4.499461
FILLER_85_321,VDD,Metal1,187.9800,349.3125,4.499461
FILLER_85_305,VDD,Metal1,182.6080,349.5720,4.499461
FILLER_85_216,VDD,Metal1,128.2400,348.8800,4.499451
FILLER_85_212,VDD,Metal1,126.9400,349.3125,4.499451
FILLER_85_209,VDD,Metal1,124.0400,348.8800,4.499451
FILLER_85_207,VDD,Metal1,123.2000,348.8800,4.499451
FILLER_85_199,VDD,Metal1,120.9065,349.4565,4.499451
